movieId,title,imdbId,tmdbId,genre,original_language,popularity,release_date,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,release_year,release_month,release_day,movie_avg_rating,movie_rating_stddev,movie_rating_count
130498,La vérité si je mens ! (1997),0120471,39385,Comedy,fr,4.694,1997-04-01,6.3,434,Comedy,None,None,None,None,1997,4,1,3.5,0.0,1
130520,Home (2015),2224026,228161,"Fantasy,Comedy,Animation,Science Fiction,Family",en,46.233,2015-03-18,6.8,3404,Fantasy,Comedy,Animation,Science Fiction,Family,2015,3,18,3.25,1.224744871391589,8
130576,Midnight Special (2015),2649554,245703,"Adventure,Drama,Science Fiction",en,11.372,2016-02-12,6.2,1627,Adventure,Drama,Science Fiction,None,None,2016,2,12,2.375,0.47871355387816905,4
130578,"Gunman, The (2015)",2515034,266396,"Action,Drama,Crime",en,10.716,2015-02-16,5.7,808,Action,Drama,Crime,None,None,2015,2,16,4.0,0.0,1
130634,Furious 7 (2015),2820852,168259,"Action,Thriller,Crime,Adventure",en,105.399,2015-04-01,7.2,9203,Action,Thriller,Crime,Adventure,None,2015,4,1,2.75,1.6355427233796125,6
130686,The Final Girls (2015),2118624,293970,"Comedy,Horror",en,16.301,2015-10-09,6.4,1044,Comedy,Horror,None,None,None,2015,10,9,3.0,0.0,1
130840,Spring (2015),3395184,241855,"Horror,Romance,Science Fiction",en,9.353,2014-10-08,6.6,550,Horror,Romance,Science Fiction,None,None,2014,10,8,4.5,0.0,1
131013,Get Hard (2015),2561572,257091,Comedy,en,19.205,2015-03-26,6.0,2301,Comedy,None,None,None,None,2015,3,26,3.125,1.1259916264596033,8
131104,The Brain (1969),0064146,33436,"Crime,Comedy",fr,8.996,1969-03-07,7.4,217,Crime,Comedy,None,None,None,1969,3,7,4.5,0.0,1
131439,Kill Me Three Times (2014),2393845,237756,"Comedy,Thriller,Mystery",en,9.714,2015-04-10,5.6,433,Comedy,Thriller,Mystery,None,None,2015,4,10,3.0,0.0,1
131656,Shaun the Sheep Movie (2015),2872750,263109,"Family,Animation,Comedy,Adventure",en,20.912,2015-02-05,7.0,1143,Family,Animation,Comedy,Adventure,None,2015,2,5,3.0,0.7071067811865476,2
131714,Last Knights (2015),2493486,308504,"Action,Adventure",en,36.28,2015-04-03,6.5,911,Action,Adventure,None,None,None,2015,4,3,3.0,1.3228756555322954,3
131739,Batman vs. Robin (2015),4324274,321528,"Science Fiction,Action,Adventure,Animation",en,16.831,2015-04-14,7.2,750,Science Fiction,Action,Adventure,Animation,None,2015,4,14,3.0,0.0,1
131796,Woman in Gold (2015),2404425,304357,Drama,en,11.675,2015-03-20,7.3,1199,Drama,None,None,None,None,2015,3,20,4.0,0.0,1
131920,The Road Within (2014),2962876,228108,"Comedy,Drama",en,6.445,2014-10-24,6.9,330,Comedy,Drama,None,None,None,2014,10,24,4.5,0.0,1
132046,Tomorrowland (2015),1964418,158852,"Adventure,Family,Mystery,Science Fiction",en,45.299,2015-05-19,6.2,6213,Adventure,Family,Mystery,Science Fiction,None,2015,5,19,2.5,1.4719601443879744,7
132157,Paul Blart: Mall Cop 2 (2015),3450650,256961,"Action,Comedy,Family",en,31.802,2015-04-16,5.1,1328,Action,Comedy,Family,None,None,2015,4,16,2.75,0.9574271077563381,4
132335,Breathe (2014),3365778,270400,Drama,fr,7.847,2014-11-12,7.1,417,Drama,None,None,None,None,2014,11,12,1.0,0.0,1
132424,The Longest Ride (2015),2726560,228205,"Drama,Romance",en,26.898,2015-04-09,7.6,2775,Drama,Romance,None,None,None,2015,4,9,1.75,1.0606601717798212,2
132496,Danny Collins (2015),1772288,256924,"Music,Comedy,Drama",en,14.365,2015-03-19,6.8,432,Music,Comedy,Drama,None,None,2015,3,19,4.5,0.0,1
132660,Man Up (2015),3064298,332340,"Romance,Comedy",en,10.596,2015-05-29,6.6,809,Romance,Comedy,None,None,None,2015,5,29,3.75,0.3535533905932738,2
132796,San Andreas (2015),2126355,254128,"Action,Drama,Thriller",en,114.771,2015-05-27,6.2,7270,Action,Drama,Thriller,None,None,2015,5,27,1.875,0.75,4
132800,Welcome to Me (2014),2788716,284537,"Comedy,Drama",en,5.421,2015-05-01,5.9,258,Comedy,Drama,None,None,None,2015,5,1,3.0,2.1213203435596424,2
133195,Hitman: Agent 47 (2015),2679042,249070,"Action,Crime,Thriller",en,57.918,2015-08-20,5.8,2566,Action,Crime,Thriller,None,None,2015,8,20,1.5,0.0,1
133281,Ricki and the Flash (2015),3623726,275601,"Comedy,Drama,Music",en,12.353,2015-07-10,5.8,633,Comedy,Drama,Music,None,None,2015,7,10,2.0,0.0,1
133377,Infini (2015),3327624,301728,"Horror,Science Fiction,Thriller",en,8.695,2015-04-11,5.3,290,Horror,Science Fiction,Thriller,None,None,2015,4,11,1.5,0.0,1
133419,Pitch Perfect 2 (2015),2848292,254470,"Comedy,Music",en,44.29,2015-05-07,6.9,4831,Comedy,Music,None,None,None,2015,5,7,3.4444444444444446,0.8079466429027216,9
133545,Just Before I Go (2014),2980472,258099,"Comedy,Drama,Romance",en,20.354,2015-04-24,6.5,272,Comedy,Drama,Romance,None,None,2015,4,24,1.0,0.0,1
133645,Carol (2015),2402927,258480,"Romance,Drama",en,13.462,2015-11-20,7.5,3139,Romance,Drama,None,None,None,2015,11,20,4.0,0.0,1
133771,The Lobster (2015),3464902,254320,"Comedy,Drama,Romance",en,22.784,2015-10-15,7.0,4990,Comedy,Drama,Romance,None,None,2015,10,15,4.0,0.7071067811865475,7
133782,Maggie (2015),1881002,287424,"Horror,Drama,Mystery",en,19.859,2015-05-08,5.4,1398,Horror,Drama,Mystery,None,None,2015,5,8,2.0,0.0,1
133798,Hot Pursuit (2015),2967224,268920,"Action,Comedy,Crime",en,11.067,2015-05-08,5.7,1424,Action,Comedy,Crime,None,None,2015,5,8,1.5,0.0,1
133802,Slow West (2015),3205376,223485,"Western,Action,Thriller,Drama",en,11.4,2015-05-15,6.7,829,Western,Action,Thriller,Drama,None,2015,5,15,4.25,0.3535533905932738,2
133832,The Green Inferno (2014),2403021,171424,"Horror,Thriller,Adventure",en,50.905,2013-09-08,5.7,1119,Horror,Thriller,Adventure,None,None,2013,9,8,3.5,0.0,1
133867,Barely Lethal (2015),1731701,248574,"Adventure,Comedy,Action,Romance",en,13.638,2015-04-30,5.8,920,Adventure,Comedy,Action,Romance,None,2015,4,30,4.5,0.0,1
134021,5 to 7 (2014),2486678,259954,"Comedy,Romance",en,7.213,2014-04-19,7.2,322,Comedy,Romance,None,None,None,2014,4,19,2.5,0.0,1
134130,The Martian (2015),3659388,286217,"Drama,Adventure,Science Fiction",en,65.223,2015-09-30,7.7,17194,Drama,Adventure,Science Fiction,None,None,2015,9,30,4.0,0.5742710457985442,48
134158,Return to Sender (2015),2948790,333381,"Drama,Thriller",en,13.95,2015-05-31,6.0,900,Drama,Thriller,None,None,None,2015,5,31,1.5,0.0,1
134170,Kung Fury (2015),3472226,251516,"Action,Comedy,Science Fiction,Fantasy",en,7.294,2015-05-22,7.5,1585,Action,Comedy,Science Fiction,Fantasy,None,2015,5,22,3.7142857142857144,0.6986381310057719,7
134214,Youth (2015),3312830,310593,"Comedy,Drama",it,11.514,2015-05-20,6.9,1759,Comedy,Drama,None,None,None,2015,5,20,3.5,0.5773502691896257,4
134246,Survivor (2015),3247714,334074,"Crime,Action,Thriller",en,21.053,2015-05-21,5.6,855,Crime,Action,Thriller,None,None,2015,5,21,0.5,0.0,1
134326,The Taming of the Scoundrel (1980),0080439,10986,Comedy,it,17.783,1980-12-20,7.1,380,Comedy,None,None,None,None,1980,12,20,4.5,0.0,1
134368,Spy (2015),3079380,238713,"Action,Comedy,Crime",en,32.739,2015-05-06,6.8,5301,Action,Comedy,Crime,None,None,2015,5,6,3.6875,0.963932916061417,16
134393,Trainwreck (2015),3152624,271718,"Comedy,Drama,Romance",en,24.004,2015-07-17,5.8,2309,Comedy,Drama,Romance,None,None,2015,7,17,3.2,1.1595018087284057,10
134528,Aloha (2015),1243974,222936,"Drama,Comedy,Romance",en,15.422,2015-05-29,5.5,1781,Drama,Comedy,Romance,None,None,2015,5,29,0.5,0.0,1
134775,Dragon Blade (2015),3672840,300168,"Adventure,History",zh,31.256,2015-02-19,6.3,457,Adventure,History,None,None,None,2015,2,19,2.0,0.0,1
134783,Entourage (2015),1674771,188222,Comedy,en,13.881,2015-06-03,6.2,857,Comedy,None,None,None,None,2015,6,3,2.0,0.0,1
134853,Inside Out (2015),2096673,150540,"Animation,Family,Adventure,Drama,Comedy",en,106.458,2015-06-09,7.9,18032,Animation,Family,Adventure,Drama,Comedy,2015,6,9,3.813953488372093,0.9821214635745071,43
134881,Love & Mercy (2014),0903657,271714,"Drama,Music,History",en,9.606,2015-05-29,7.2,557,Drama,Music,History,None,None,2015,5,29,4.333333333333333,0.5773502691896258,3
135133,The Hunger Games: Mockingjay - Part 2 (2015),1951266,131634,"Action,Adventure,Science Fiction",en,67.178,2015-11-18,6.9,10683,Action,Adventure,Science Fiction,None,None,2015,11,18,3.7,0.8881941729649485,10
135137,Pixels (2015),2120120,257344,"Action,Comedy,Science Fiction",en,90.95,2015-07-16,5.7,6531,Action,Comedy,Science Fiction,None,None,2015,7,16,2.5833333333333335,1.0206207261596574,6
135143,Fantastic Beasts and Where to Find Them (2016),3183660,259316,"Fantasy,Adventure,Action",en,131.03,2016-11-16,7.4,16861,Fantasy,Adventure,Action,None,None,2016,11,16,3.6785714285714284,0.7495419846901085,14
135288,Mr. Holmes (2015),3168230,280996,"Drama,Crime",en,14.086,2015-06-19,6.5,1627,Drama,Crime,None,None,None,2015,6,19,3.0,0.0,1
135436,The Secret Life of Pets (2016),2709768,328111,"Adventure,Comedy,Animation,Family",en,25.959,2016-06-18,6.2,7228,Adventure,Comedy,Animation,Family,None,2016,6,18,3.0714285714285716,0.9759000729485332,7
135518,Self/less (2015),2140379,238615,"Science Fiction,Mystery,Thriller,Action",en,26.348,2015-07-10,6.4,2663,Science Fiction,Mystery,Thriller,Action,None,2015,7,10,2.75,1.0606601717798212,2
135532,The Last Witch Hunter (2015),1618442,274854,"Fantasy,Action,Adventure",en,53.804,2015-10-21,5.9,3130,Fantasy,Action,Adventure,None,None,2015,10,21,3.3333333333333335,1.2583057392117918,3
135534,Krampus (2015),3850590,287903,"Horror,Comedy,Fantasy",en,29.09,2015-11-26,6.1,1674,Horror,Comedy,Fantasy,None,None,2015,11,26,3.5,0.0,1
135536,Suicide Squad (2016),1386697,297761,"Action,Adventure,Fantasy,Science Fiction",en,87.088,2016-08-03,5.9,18967,Action,Adventure,Fantasy,Science Fiction,None,2016,8,3,2.9166666666666665,0.996204919895622,12
135567,Independence Day: Resurgence (2016),1628841,47933,"Action,Adventure,Science Fiction",en,42.287,2016-06-22,5.3,5295,Action,Adventure,Science Fiction,None,None,2016,6,22,2.375,0.6291528696058958,4
135569,Star Trek Beyond (2016),2660888,188927,"Action,Adventure,Science Fiction",en,31.65,2016-07-07,6.8,5784,Action,Adventure,Science Fiction,None,None,2016,7,7,3.466666666666667,0.7187952884282609,15
135861,Ted 2 (2015),2637276,214756,Comedy,en,131.67,2015-06-25,6.3,6263,Comedy,None,None,None,None,2015,6,25,2.7777777777777777,1.4166666666666665,9
135885,Absolutely Anything (2015),1727770,86828,"Comedy,Science Fiction",en,26.847,2015-06-26,5.8,1159,Comedy,Science Fiction,None,None,None,2015,6,26,3.0,0.0,1
135887,Minions (2015),2293640,211672,"Family,Animation,Adventure,Comedy",en,177.829,2015-06-17,6.4,9386,Family,Animation,Adventure,Comedy,None,2015,6,17,3.1666666666666665,1.2770874601813225,15
136016,The Good Dinosaur (2015),1979388,105864,"Adventure,Animation,Family",en,84.223,2015-11-14,6.7,4696,Adventure,Animation,Family,None,None,2015,11,14,3.0,1.4719601443879744,4
136018,Black Mass (2015),1355683,261023,"Drama,Crime,History",en,13.487,2015-09-04,6.4,2882,Drama,Crime,History,None,None,2015,9,4,2.5,0.5,3
136020,Spectre (2015),2379713,206647,"Action,Adventure,Thriller",en,49.307,2015-10-26,6.5,9193,Action,Adventure,Thriller,None,None,2015,10,26,3.0588235294117645,1.3679632778008937,17
136305,Sharknado 3: Oh Hell No! (2015),3899796,331446,"Action,TV Movie,Science Fiction,Comedy,Adventure",en,12.49,2015-07-22,4.7,417,Action,TV Movie,Science Fiction,Comedy,Adventure,2015,7,22,1.0,0.0,2
136341,Scooby-Doo! and the Samurai Sword (2009),1421378,16390,"Family,Mystery,Animation,Comedy,Action,Fantasy",en,12.718,2009-04-07,7.9,205,Family,Mystery,Animation,Comedy,Action,2009,4,7,5.0,0.0,1
136353,Scooby-Doo! and the Loch Ness Monster (2004),0418141,12902,"Family,Adventure,Animation,Comedy,Fantasy,Mystery",en,17.321,2004-06-21,7.4,343,Family,Adventure,Animation,Comedy,Fantasy,2004,6,21,5.0,0.0,1
136449,Ghost in the Shell 2.0 (2008),1260502,14092,"Action,Animation,Science Fiction",ja,20.366,2008-07-12,7.4,311,Action,Animation,Science Fiction,None,None,2008,7,12,3.75,0.3535533905932738,2
136562,Steve Jobs (2015),2080374,321697,"Drama,History",en,14.802,2015-10-09,6.8,3628,Drama,History,None,None,None,2015,10,9,3.75,0.8215838362577491,6
136564,Macbeth (2015),2884018,225728,"Drama,History,War",en,8.794,2015-08-16,6.5,1279,Drama,History,War,None,None,2015,8,16,2.5,0.0,1
136598,Vacation (2015),1524930,296099,Comedy,en,63.014,2015-07-28,6.3,3167,Comedy,None,None,None,None,2015,7,28,3.4166666666666665,1.2416387021459452,6
136602,Creep (2014),2428170,250574,Horror,en,11.017,2014-06-23,6.4,1060,Horror,None,None,None,None,2014,6,23,3.0,1.4142135623730951,2
136786,Careful What You Wish For (2015),1629242,317744,"Drama,Thriller",en,12.763,2015-05-06,6.1,344,Drama,Thriller,None,None,None,2015,5,6,1.5,0.0,1
136800,Robot Overlords (2014),2145829,240483,"Science Fiction,Adventure,Action",en,25.396,2015-01-29,4.8,212,Science Fiction,Adventure,Action,None,None,2015,1,29,1.5,0.0,1
136864,Batman v Superman: Dawn of Justice (2016),2975590,209112,"Action,Adventure,Fantasy",en,98.697,2016-03-23,5.9,15986,Action,Adventure,Fantasy,None,None,2016,3,23,2.34375,1.0119082632992644,16
137595,Magic Mike XXL (2015),2268016,264999,"Comedy,Drama",en,18.791,2015-07-01,6.2,1541,Comedy,Drama,None,None,None,2015,7,1,4.0,0.0,1
137857,The Jungle Book (2016),3040964,278927,"Family,Adventure,Drama,Fantasy",en,49.514,2016-04-07,6.9,7176,Family,Adventure,Drama,Fantasy,None,2016,4,7,3.6363636363636362,0.8090398349558905,11
137863,Dragon Ball Z: Resurrection of F (2015),3819668,303857,"Action,Animation,Science Fiction",ja,430.861,2015-04-18,6.8,1420,Action,Animation,Science Fiction,None,None,2015,4,18,4.0,0.0,1
138036,The Man from U.N.C.L.E. (2015),1638355,203801,"Comedy,Action,Adventure",en,28.562,2015-08-13,7.1,5353,Comedy,Action,Adventure,None,None,2015,8,13,3.4722222222222223,0.9151056226761994,18
138204,7 Days in Hell (2015),3895884,287689,"TV Movie,Comedy",en,8.884,2015-07-11,6.5,297,TV Movie,Comedy,None,None,None,2015,7,11,4.0,0.0,2
138208,The Walk (2015),3488710,285783,"Adventure,Drama,Thriller",en,13.577,2015-09-30,7.0,2781,Adventure,Drama,Thriller,None,None,2015,9,30,3.0,0.7071067811865476,2
138210,13 Hours (2016),4172430,300671,"War,Action,History,Thriller,Drama",en,69.096,2016-01-14,7.3,2866,War,Action,History,Thriller,Drama,2016,1,14,3.3,1.2549900398011131,5
138610,The Gallows (2015),2309260,299245,"Horror,Thriller",en,17.348,2015-07-10,5.0,831,Horror,Thriller,None,None,None,2015,7,10,1.5,0.0,1
138702,Feast (2014),3689498,293299,"Animation,Comedy,Drama,Family",en,8.069,2014-10-25,7.9,761,Animation,Comedy,Drama,Family,None,2014,10,25,3.0,0.0,1
139052,Dark Places (2015),2402101,182560,"Thriller,Mystery,Drama,Crime",en,10.065,2015-04-08,5.9,1086,Thriller,Mystery,Drama,Crime,None,2015,4,8,2.0,0.0,1
139385,The Revenant (2015),1663202,281957,"Western,Drama,Adventure",en,52.979,2015-12-25,7.5,15986,Western,Drama,Adventure,None,None,2015,12,25,3.903225806451613,1.0521355650826691,31
139415,Irrational Man (2015),3715320,282984,"Drama,Comedy,Crime",en,9.391,2015-07-17,6.5,2107,Drama,Comedy,Crime,None,None,2015,7,17,3.0,0.0,1
139640,Ooops! Noah is Gone... (2015),3411432,326215,"Animation,Adventure,Comedy,Family",en,20.922,2015-03-26,6.3,256,Animation,Adventure,Comedy,Family,None,2015,3,26,5.0,0.0,1
139642,Southpaw (2015),1798684,307081,"Action,Drama",en,88.511,2015-03-24,7.4,4771,Action,Drama,None,None,None,2015,3,24,2.8333333333333335,1.3662601021279464,6
139644,Sicario (2015),3397884,273481,"Action,Crime,Thriller",en,84.594,2015-09-17,7.4,7048,Action,Crime,Thriller,None,None,2015,9,17,3.5454545454545454,0.7229988054812212,11
139655,Goodnight Mommy (Ich seh ich seh) (2014),3086442,284303,"Drama,Horror,Thriller,Mystery",de,31.334,2014-10-07,6.7,1255,Drama,Horror,Thriller,Mystery,None,2014,10,7,3.0,0.0,1
139747,Before We Go (2014),0443465,283350,"Comedy,Drama,Romance",en,19.638,2014-09-04,6.7,1546,Comedy,Drama,Romance,None,None,2014,9,4,3.5,0.0,1
139855,Anomalisa (2015),2401878,291270,"Animation,Drama,Romance,Comedy",en,11.695,2015-12-30,7.1,1438,Animation,Drama,Romance,Comedy,None,2015,12,30,3.25,0.3535533905932738,2
139857,Colonia (2016),4005402,318781,"Drama,Romance,Thriller",en,14.04,2015-06-24,7.3,1668,Drama,Romance,Thriller,None,None,2015,6,24,1.5,0.0,1
139915,How to Make Love Like an Englishman (2014),1725986,253344,Comedy,en,8.84,2015-07-16,5.6,501,Comedy,None,None,None,None,2015,7,16,2.25,0.3535533905932738,2
140038,Madly in Love (1981),0082562,11441,Comedy,it,7.721,1981-12-18,6.5,205,Comedy,None,None,None,None,1981,12,18,4.5,0.0,1
140110,The Intern (2015),2361509,257211,Comedy,en,30.991,2015-09-24,7.2,5650,Comedy,None,None,None,None,2015,9,24,3.6538461538461537,1.0284416890093029,13
140162,Love (2015),3774694,292431,"Drama,Romance",fr,16.039,2015-07-06,6.4,1975,Drama,Romance,None,None,None,2015,7,6,4.5,0.0,1
140174,Room (2015),3170832,264644,"Drama,Thriller",en,25.256,2015-10-16,8.1,8079,Drama,Thriller,None,None,None,2015,10,16,3.5625,0.9797047660246574,8
140247,The Gift (2015),4178092,328425,"Thriller,Mystery,Drama",en,11.676,2015-07-31,6.7,2724,Thriller,Mystery,Drama,None,None,2015,7,31,3.25,1.6583123951777001,4
140267,The Witch (2015),4263482,310131,"Horror,Mystery,Drama,Fantasy",en,56.532,2015-01-27,6.9,5640,Horror,Mystery,Drama,Fantasy,None,2015,1,27,4.0,0.0,1
140301,The Escort (2015),3793788,351964,"Drama,Comedy,Romance",en,33.803,2015-11-05,6.0,341,Drama,Comedy,Romance,None,None,2015,11,5,3.0,0.0,1
140523,"Visit, The (2015)",3567288,298312,"Horror,Thriller,Mystery",en,28.428,2015-09-10,6.3,3925,Horror,Thriller,Mystery,None,None,2015,9,10,3.5,0.0,1
140525,Secret in Their Eyes (2015),1741273,290751,"Thriller,Mystery,Drama,Crime",en,12.037,2015-10-14,6.4,1162,Thriller,Mystery,Drama,Crime,None,2015,10,14,1.5,0.0,1
140627,Battle For Sevastopol (2015),4084744,332270,"Drama,War,Romance",ru,26.522,2015-04-02,7.4,348,Drama,War,Romance,None,None,2015,4,2,5.0,0.0,1
140711,American Ultra (2015),3316948,261392,"Comedy,Action",en,23.453,2015-08-19,6.1,2446,Comedy,Action,None,None,None,2015,8,19,2.6666666666666665,1.3662601021279464,6
140715,Straight Outta Compton (2015),1398426,277216,"Drama,Music,History",en,52.239,2015-08-11,7.8,3237,Drama,Music,History,None,None,2015,8,11,4.214285714285714,0.4879500364742666,7
140725,Cop Car (2015),3813310,310133,Thriller,en,9.386,2015-01-24,5.9,708,Thriller,None,None,None,None,2015,1,24,3.5,0.7071067811865476,2
140816,Tangerine (2015),3824458,308084,"Comedy,Drama",en,5.768,2015-07-10,7.0,507,Comedy,Drama,None,None,None,2015,7,10,4.5,0.0,1
140850,Every Secret Thing (2014),1706598,258284,"Thriller,Drama,Crime,Mystery",en,23.89,2014-04-20,6.1,272,Thriller,Drama,Crime,Mystery,None,2014,4,20,2.0,0.0,1
140928,Joy (2015),2446980,274479,"Drama,Comedy",en,14.105,2015-12-24,6.5,3639,Drama,Comedy,None,None,None,2015,12,24,3.2,0.8366600265340756,5
140956,Ready Player One,1677720,333339,"Science Fiction,Adventure,Action",en,113.572,2018-03-28,7.6,13104,Science Fiction,Adventure,Action,None,None,2018,3,28,3.5,0.7071067811865476,4
141004,Victor Frankenstein (2015),1976009,228066,"Drama,Science Fiction,Thriller",en,14.873,2015-11-10,5.9,1820,Drama,Science Fiction,Thriller,None,None,2015,11,10,3.25,1.7677669529663689,2
141131,Guardians (2016),4600952,354556,"Action,Fantasy,Science Fiction",ru,43.999,2017-02-14,4.9,624,Action,Fantasy,Science Fiction,None,None,2017,2,14,2.5,0.0,1
141408,Scouts Guide to the Zombie Apocalypse (2015),1727776,273477,"Comedy,Horror",en,74.477,2015-10-23,6.5,1548,Comedy,Horror,None,None,None,2015,10,23,3.75,0.3535533905932738,2
141422,Suffragette (2015),3077214,245168,"Drama,History",en,8.991,2015-10-16,7.3,1423,Drama,History,None,None,None,2015,10,16,2.5,0.0,1
141544,Turbo Kid (2015),3672742,310135,"Action,Adventure,Comedy,Science Fiction,Horror",en,13.124,2015-08-14,6.6,576,Action,Adventure,Comedy,Science Fiction,Horror,2015,8,14,3.5,0.8660254037844386,3
141668,War Room (2015),3832914,323272,"Drama,Romance",en,44.786,2015-08-28,7.8,375,Drama,Romance,None,None,None,2015,8,28,0.5,0.0,1
141688,Legend (2015),3569230,276907,"Crime,Thriller",en,332.603,2015-09-09,7.0,3071,Crime,Thriller,None,None,None,2015,9,9,3.5,0.7071067811865476,2
141718,Deathgasm (2015),3705412,323373,"Comedy,Horror,Music",en,9.811,2015-08-28,6.3,483,Comedy,Horror,Music,None,None,2015,8,28,5.0,0.0,1
141749,The Danish Girl (2015),0810819,306819,Drama,en,15.769,2015-01-01,7.6,5233,Drama,None,None,None,None,2015,1,1,3.75,0.3535533905932738,2
141799,Cooties (2015),2490326,241843,"Comedy,Horror",en,26.71,2014-10-10,5.9,588,Comedy,Horror,None,None,None,2014,10,10,3.5,0.0,1
141866,Green Room (2015),4062536,313922,"Horror,Crime,Thriller",en,16.435,2015-09-25,6.7,2216,Horror,Crime,Thriller,None,None,2015,9,25,3.3333333333333335,0.5773502691896258,3
141890,Beasts of No Nation (2015),1365050,283587,"Drama,War",en,26.768,2015-09-11,7.6,1424,Drama,War,None,None,None,2015,9,11,3.0,0.0,2
142020,Oscar (1967),0062083,2798,Comedy,fr,6.099,1967-10-11,7.4,394,Comedy,None,None,None,None,1967,10,11,5.0,0.0,1
142074,Knock Knock (2015),3605418,263472,"Drama,Thriller,Horror",en,56.7,2015-06-26,5.3,2560,Drama,Thriller,Horror,None,None,2015,6,26,1.5,0.0,1
142222,Demolition (2016),1172049,303991,"Comedy,Drama",en,14.745,2016-04-06,6.8,1738,Comedy,Drama,None,None,None,2016,4,6,3.125,1.181453906563152,4
142372,Our Brand Is Crisis (2015),1018765,10317,"Comedy,Drama",en,8.694,2015-09-11,5.9,426,Comedy,Drama,None,None,None,2015,9,11,2.75,1.0606601717798212,2
142420,High Rise (2015),0462335,254302,Drama,en,9.845,2015-11-22,5.7,972,Drama,None,None,None,None,2015,11,22,3.0,0.7071067811865476,2
142422,The Night Before (2015),3530002,296100,"Comedy,Adventure,Fantasy",en,14.13,2015-11-20,6.1,1420,Comedy,Adventure,Fantasy,None,None,2015,11,20,4.25,0.6454972243679028,4
142424,Into the Forest (2015),2625810,334538,"Drama,Science Fiction",en,10.404,2016-06-03,5.9,570,Drama,Science Fiction,None,None,None,2016,6,3,2.0,0.0,1
142448,Everest (2015),2719848,253412,"Drama,Adventure,History",en,46.079,2015-09-10,6.8,4215,Drama,Adventure,History,None,None,2015,9,10,3.0833333333333335,0.8010409893798611,6
142456,The Brand New Testament (2015),3792960,330764,"Comedy,Fantasy",fr,10.493,2015-09-02,6.6,1387,Comedy,Fantasy,None,None,None,2015,9,2,4.0,0.7071067811865476,2
142488,Spotlight (2015),1895587,314365,"Drama,History",en,13.601,2015-11-06,7.8,7240,Drama,History,None,None,None,2015,11,6,4.157894736842105,0.7274886707584327,19
142507,Pawn Sacrifice (2015),1596345,245698,"Thriller,Drama",en,9.933,2015-09-16,6.7,764,Thriller,Drama,None,None,None,2015,9,16,2.5,0.0,1
142509,Hardcore Henry (2015),3072482,325348,"Action,Adventure,Science Fiction",en,29.25,2015-09-12,6.4,1957,Action,Adventure,Science Fiction,None,None,2015,9,12,3.75,1.0606601717798212,2
142536,Burnt (2015),2503944,295964,Drama,en,11.511,2015-10-02,6.5,2831,Drama,None,None,None,None,2015,10,2,2.0,0.5,3
142598,Last Shift (2014),2965466,296065,"Horror,Thriller",en,13.168,2014-10-25,6.1,419,Horror,Thriller,None,None,None,2014,10,25,4.0,0.0,1
142602,"F*ck You, Goethe 2 (2015)",3702996,329263,Comedy,de,4.97,2015-09-10,6.4,812,Comedy,None,None,None,None,2015,9,10,1.0,0.0,1
142997,Hotel Transylvania 2 (2015),2510894,159824,"Family,Animation,Comedy,Fantasy",en,66.65,2015-09-21,6.8,4906,Family,Animation,Comedy,Fantasy,None,2015,9,21,2.875,0.7500000000000001,4
143031,Jump In! (2007),0805559,13968,"Drama,Comedy,Romance",en,9.542,2007-01-12,6.3,320,Drama,Comedy,Romance,None,None,2007,1,12,5.0,0.0,1
143245,The Little Prince (2015),1754656,309809,"Adventure,Animation,Fantasy,Family",en,23.528,2015-07-29,7.6,2398,Adventure,Animation,Fantasy,Family,None,2015,7,29,2.25,1.0606601717798212,2
143257,Ashby (2015),3774466,330112,"Drama,Romance,Comedy",en,5.841,2015-04-19,6.2,389,Drama,Romance,Comedy,None,None,2015,4,19,3.0,0.7071067811865476,2
143355,Wonder Woman (2017),0451279,297762,"Action,Adventure,Fantasy",en,76.675,2017-05-30,7.2,17834,Action,Adventure,Fantasy,None,None,2017,5,30,3.3076923076923075,1.0315534712764842,13
143365,The Circle (2016),4287320,339988,"Drama,Thriller,Science Fiction",en,23.378,2017-04-27,5.5,3916,Drama,Thriller,Science Fiction,None,None,2017,4,27,2.5,0.0,1
143367,Silence (2016),0490215,68730,"Drama,History",en,25.022,2016-12-22,7.1,2572,Drama,History,None,None,None,2016,12,22,3.75,1.0606601717798212,2
143385,Bridge of Spies (2015),3682448,296098,"Thriller,Drama",en,15.705,2015-10-15,7.2,5977,Thriller,Drama,None,None,None,2015,10,15,3.4375,1.050085030570654,8
143472,Into the Grizzly Maze (2015),1694021,244316,"Action,Horror,Thriller",en,11.677,2015-02-27,5.4,214,Action,Horror,Thriller,None,None,2015,2,27,1.5,0.0,1
143859,"Hail, Caesar! (2016)",0475290,270487,"Comedy,Drama,Mystery",en,13.583,2016-02-05,5.9,3331,Comedy,Drama,Mystery,None,None,2016,2,5,2.8125,1.032939633141398,8
143969,Er ist wieder da (2015),4176826,318917,Comedy,de,13.152,2015-10-08,6.8,1522,Comedy,None,None,None,None,2015,10,8,2.8333333333333335,1.755942292142123,3
144606,Confessions of a Dangerous Mind (2002),0270288,4912,"Comedy,Crime,Drama,Romance,Thriller",en,9.063,2002-12-31,6.7,929,Comedy,Crime,Drama,Romance,Thriller,2002,12,31,4.0,0.0,1
